"V1","V2","V3","class"
-0.657907020711322,0.596201500606301,-0.535054675334593,"G_1"
0.119568464302806,-0.169101992548488,-0.219554490145552,"G_1"
-0.273968182656564,0.0360032443726724,-0.450776728521864,"G_1"
0.665962616808502,-0.379009012530325,-0.0758315182892298,"G_1"
0.23601341705798,0.527418595480183,-0.136915385638109,"G_1"
-0.562173278227441,0.961149358720733,0.985506319604608,"G_1"
0.235363036910583,-0.392085759207761,0.160650641874843,"G_1"
0.595927382854302,-0.875703666512308,0.839947572671511,"G_1"
-0.0807843606808985,0.122297194404284,-0.0261248172785331,"G_1"
-0.0548593969641249,-0.0532749322408258,0.531117374143853,"G_1"
0.0941833704552546,0.165021744302482,-0.146389320538642,"G_1"
0.333147964002042,0.0372907092540188,-0.287891596192344,"G_1"
-0.535964863809751,0.391360053953472,1.15357421609091,"G_1"
-1.07902274309389,0.122776671273336,-0.261015244235628,"G_1"
0.237916872603562,-0.218923346694752,0.0395831973907944,"G_1"
-0.0938594041053699,0.390677463966777,-0.704703645945349,"G_1"
0.039100108482256,-0.0193410818976769,0.0158749135858812,"G_1"
0.210623510656705,0.463019859916365,-0.0595089681363444,"G_1"
1.31307176523429,0.141673832135577,0.597575170345056,"G_1"
0.125520016433667,1.01741539485012,0.104292805520304,"G_1"
0.690618423335598,0.211558708848467,-0.424484513318479,"G_1"
0.358678377413786,-0.249237911704555,0.444994290440746,"G_1"
-0.0319486029542907,0.544789497515736,-0.104881770324259,"G_1"
-1.30675651141423,-0.649542231302122,-0.126721301566709,"G_1"
0.528910688324201,-1.04478088051393,-0.122236306713191,"G_1"
-0.0630522555647199,0.553598773099083,1.40975882144709,"G_1"
-0.230254352471128,-1.09497878847262,-0.293198792942929,"G_1"
-1.01423007866543,-0.00608399050933267,0.16712141072417,"G_1"
-0.26292335395284,0.0109672391759946,-0.366017219394361,"G_1"
0.374715264979431,-0.781334021859176,-0.302623192113128,"G_1"
1.61337942976016,-0.456110881345426,0.211600168054395,"G_1"
-0.00715411210788348,-0.337445644312217,-0.414868497575696,"G_1"
0.226238315583929,0.580281939941199,0.292678139928465,"G_1"
-0.0318024499760148,-0.825116818475312,-0.962115498042162,"G_1"
-0.0531007758465667,0.00237811113469424,0.0554777415054978,"G_1"
-0.155677128412364,0.206813246102754,-0.411150506909663,"G_1"
-0.181064196229652,0.562697895553754,-0.160418339661721,"G_1"
-0.0627894759353801,-0.145180496548622,-0.248170367279128,"G_1"
0.584608337680263,0.328477515523318,-0.493359760350802,"G_1"
1.46894643419224,0.651496803616596,-0.105741501654026,"G_1"
0.0296657944720916,-0.376310056174032,-1.31624037058607,"G_1"
-0.0702018990605989,0.145271808163084,0.134236608276686,"G_1"
0.138800747889677,0.320848968961137,-0.643079229857526,"G_1"
0.382730677468243,0.367538656045788,-0.394632660261387,"G_1"
-0.343817360744251,0.687841884374158,-0.500376907953353,"G_1"
-0.416936006753949,0.166412234506653,-0.12774185777893,"G_1"
0.103955495262376,-0.323818188763522,0.743610272425884,"G_1"
0.143499732629607,-0.239240751080707,0.0861450412752725,"G_1"
-0.0690578778171387,-0.116170534106997,-0.587262764810132,"G_1"
0.383304743039158,-0.252480602084404,-0.880854598546781,"G_1"
0.590399032084916,0.0390821404428297,2.02550899088127,"G_2"
-0.506555557127227,0.151386487811766,-2.05905933104087,"G_2"
0.504462308655841,-0.644588143575857,-2.79488040200818,"G_2"
-2.62776504495138,-0.538210862413457,-1.89660986320264,"G_2"
1.0758155625645,2.69076727217028,-0.993055666089318,"G_2"
-0.197131007714645,0.756839051716479,-2.32987789816329,"G_2"
-2.76340224145835,1.62700142304141,0.68878666762429,"G_2"
-0.484117287698488,-1.07238905972821,-1.9364307051827,"G_2"
2.82918067993889,0.276669831017239,0.150463029347602,"G_2"
-0.613829148600622,1.68455149407075,0.913394527095662,"G_2"
2.19290019386305,-0.31019185402827,-0.645093212315101,"G_2"
0.916756040000779,-2.27504720058162,0.985355163620009,"G_2"
-0.0688867310176819,2.25248146804687,-0.201258710669237,"G_2"
-0.501753511071846,-2.79733282611259,-1.07095909564606,"G_2"
-1.15634160162111,-1.76965437846608,1.62933071334759,"G_2"
1.12941828674244,2.09009377106465,-0.691290406832113,"G_2"
-1.29358404986445,0.69965529031985,2.05593220659541,"G_2"
0.772007901738028,3.24111948524737,-0.233713949960112,"G_2"
-1.09736023585213,1.06085837448772,3.10001341106273,"G_2"
-2.96337241062712,-0.0598761988798364,0.254484375161332,"G_2"
-1.49947819363793,-1.03481652787565,-3.06967226311633,"G_2"
1.15311110634745,2.03958450358049,-1.85504547096808,"G_2"
-1.17322583687172,0.335824848819964,-2.22661309388881,"G_2"
2.53515175028803,-2.28517843281456,0.917576104569407,"G_2"
1.33526273228292,0.699117830849057,-1.59428512022312,"G_2"
1.33244608994704,1.19281298058568,0.869250945462638,"G_2"
0.641766948841718,1.89421761031649,-0.514163023547016,"G_2"
1.18770799154048,-1.49509867234478,-2.14417819742555,"G_2"
-0.295246205545158,-0.932942427423691,-2.96399311669362,"G_2"
2.32581203438439,-0.726224605154766,-1.9935754494964,"G_2"
1.74177147855115,-1.31017732052691,0.0530381843044249,"G_2"
-1.85808266657523,-0.600233006396665,0.806092768751241,"G_2"
-0.247286335712353,-0.326358351512843,-3.51301066984901,"G_2"
-1.96119900189794,1.60743918968099,-1.00087509131315,"G_2"
-0.330328162487725,-1.71782164756106,1.19965964277124,"G_2"
-2.7243498362317,-0.308545141155382,-0.532993250380259,"G_2"
1.44520398189454,0.688139109075396,2.40318019608555,"G_2"
-0.754387386141637,1.60883781234148,1.77645571577132,"G_2"
-1.351921890274,-2.49815652052058,1.85835503228284,"G_2"
-0.91326475657544,-2.72447559093025,0.0813816986441873,"G_2"
1.53820841559016,1.32206265319969,0.477727471902364,"G_2"
1.3121852658801,1.90198258968437,-1.3626007623655,"G_2"
1.93626450750873,-0.694179299028397,2.15556376048214,"G_2"
-0.615729297438968,-1.64620365499126,1.53077289084018,"G_2"
-1.09806573670812,1.33047187218677,0.973789880712962,"G_2"
-0.732627637287009,2.75721026788963,-1.67828330105256,"G_2"
0.388700211538592,-1.25416682280222,-2.58736653049002,"G_2"
-2.34090815856687,-0.232915805395189,-0.504066987885104,"G_2"
-0.306909136185827,-2.12623842226486,0.523099995105716,"G_2"
-1.45486934669494,0.652672786560393,1.70312147666633,"G_2"
0.174981017877338,-1.82061306741626,-3.8737057785798,"G_3"
-1.5859719750524,3.51075240959315,-1.59898479135395,"G_3"
3.57664154100281,-0.07278249594038,-2.3027363131946,"G_3"
-5.01096564760286,-0.0157198966176309,2.36592772034023,"G_3"
0.771051793726612,-3.45273387840518,-3.8904175078524,"G_3"
-3.33945950852975,-1.59604902891162,-2.19259707173107,"G_3"
0.184538314113247,-2.79083208505338,3.87941689143786,"G_3"
1.9891741123067,-1.56940854573977,3.70939222550852,"G_3"
-2.54534068105705,3.14102406409273,1.6347264897693,"G_3"
1.49552017632452,3.78046619409479,-1.30991322132442,"G_3"
1.07545366309058,4.71908307608368,0.184227508767773,"G_3"
3.057940077776,3.66913847691679,1.80477991980406,"G_3"
-2.41615674406543,-0.524817619679999,-3.85214361876646,"G_3"
-3.2329828131914,-4.03280686588413,-0.437320146216662,"G_3"
-5.24689911564299,-0.926076285792599,0.41730059029185,"G_3"
-0.378515788619009,-4.31000679671121,3.03569514834821,"G_3"
-4.75011969107114,-1.09250998680415,2.24661290161922,"G_3"
1.7031228435808,3.51040670377939,2.6906794939311,"G_3"
1.38737859316585,2.53094243876313,2.81060010715336,"G_3"
4.30147886891779,2.24152216412938,-2.30184681123345,"G_3"
-4.39213805467552,1.86180733444693,-1.2119720933977,"G_3"
2.70634902872186,-1.81551501860395,-3.54638236828995,"G_3"
-1.29785987449435,4.51250902750588,2.56444064548058,"G_3"
-3.16488610068998,-0.368623013176239,2.83877291592979,"G_3"
2.62535966276528,-4.46244781000628,-0.236109834244773,"G_3"
-4.33580583299418,0.0618181546691911,-2.87857359629074,"G_3"
-1.90732215586527,-2.82046595706549,2.02141514253155,"G_3"
-3.57279687886265,4.11451552839003,0.711889559451003,"G_3"
1.22012881026036,3.35363560971182,-2.64744512406401,"G_3"
-3.38423309682061,-1.12533686211801,3.75663004187963,"G_3"
4.09355694744478,-2.00108019095125,-2.93552896256015,"G_3"
-2.90682383194589,2.27608558914898,2.80864471452553,"G_3"
0.722010635948235,-3.98476741317905,-3.13785125685822,"G_3"
0.513832043501287,-3.73507317288087,1.46781309318835,"G_3"
-3.01372914730051,1.09345150065468,2.27062941392936,"G_3"
-1.30890747639558,-1.4524853626506,-4.40504953110689,"G_3"
-2.12432135388976,3.08766303347887,1.34674254708773,"G_3"
3.94250059738774,-0.979542413363879,-0.719234482117074,"G_3"
3.74301731876058,2.91314439826616,1.8599789468375,"G_3"
-2.98357553478837,1.61512740457556,-2.43687884204203,"G_3"
1.91780678278227,-4.35433776649246,-0.282269036652312,"G_3"
-0.207179423959124,-3.58775514973683,3.83888591348091,"G_3"
-4.55432552616676,2.92794322427376,0.156539272354072,"G_3"
-2.60819650830309,2.40834928372095,2.93952236837034,"G_3"
