"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","class"
0.0553475615849791,0.0948037545014465,0.299311107283242,-0.0873342453469962,-0.00303691946156498,0.202582552517068,-0.0189217289511355,-0.0531825221174208,0.0798983520211366,0.0265294210931792,-0.13799973822008,0.0375360627127898,-0.0029033185671401,0.00222633226222467,-0.0731015398191094,0.0161063283977307,0.233189772204986,"G_1"
-0.245347601726232,-0.625689857086829,-0.177924097763216,0.54420443172325,-0.377840037003828,-0.00274086235476825,0.150191194259886,0.353621705609781,-0.0174694989410307,-0.0822100979982614,0.239751497797216,-0.600112494934022,0.240724321425359,-0.0724693031071914,-0.0815959711296658,-0.0462941208624528,0.00511827001430144,"G_1"
0.258275366550407,0.203831152241432,-0.0188412101146546,-0.342214316170866,0.647038749338204,0.651388207936562,-0.358691808812103,0.365777303989584,0.0767785637275065,0.291070389325938,-0.1819606158932,-0.452557984156934,-0.252501525202614,-0.304446910401992,0.103619515609335,0.290093475790052,0.692753190014045,"G_1"
-0.117108268547513,-0.148584413360316,0.254826360457541,-0.161473915868825,0.142180284921296,0.0237677314161541,-0.0293110919211844,0.191472259835914,-0.0955178567259705,0.0400327275785875,-0.158440373568891,0.0879484490422792,-0.0648234927079343,0.0182199432811147,0.0665697993817302,0.0707863651940788,-0.0617845710192076,"G_1"
0.322474720595476,-0.207047890095063,-0.119661403238987,0.61305931335334,0.037839645954425,-0.0229166195059502,0.165379070221042,-0.1515980447288,0.109429036754733,0.255909391831609,-0.0749609881689811,0.106032112701629,-0.175855776857323,0.0874815813566824,-0.0966966152166313,0.523079679993132,-0.359322579506787,"G_1"
-0.364703209312414,-0.913944403542673,-0.0832064793036042,0.0496664353890436,0.145523597504123,0.461701278416603,0.350104175847412,0.12138142176315,-0.822548949247924,0.855532123338843,0.103806644018696,0.933128989986246,1.07445839086194,0.303395761250722,1.69182244783809,0.0152295144621541,-0.517152840119058,"G_2"
0.495607230421552,0.183725949673624,-0.100056411930152,0.505487304269263,0.125784930126042,0.0794514424535537,-0.777857448372456,-0.166303451365996,-0.406000114902392,-0.613988550746306,0.354779649481974,-0.425462087576795,-1.04289780598994,-0.521935652234421,-0.0433648964639704,-0.4947209552741,-0.00931711809980032,"G_2"
0.855359005361628,0.528373107674811,0.485636535297499,0.411868698519106,0.595266876833596,0.810080952391305,0.654357397175279,0.561591667606615,-0.0775970448918297,-0.163479128296667,1.68230120899984,0.169631643134138,0.819820886426369,0.33803326913119,0.222229942432672,0.734567698161677,-1.01347925455376,"G_2"
-0.276406694443999,0.910939106783072,0.0153591511637014,-0.560761641036294,-0.272464769448538,-0.907960680230318,-0.273740837932635,0.0828553601692926,-0.4582845863955,0.507610823784388,-0.964706312663143,0.35425386198465,1.28717270752995,0.366118013906402,-0.888014266373349,-0.189758993182709,-0.831945453936823,"G_2"
0.0463144427616223,1.05842952843892,0.907262240391388,-0.901528539826754,0.285104672610184,0.133239016811566,0.601028160452601,-0.549575205432184,-0.815601395920527,-0.362320155359012,0.768739341347903,0.0107546488340176,-0.378811284265311,0.241664333922642,-0.3459936584235,0.700696886190991,0.511198904060092,"G_2"
-0.726329236291009,-0.039409238430713,1.93016465354796,-1.58701311130509,-2.64785074816138,2.02860411968488,-0.821002825552539,-0.00434226340626674,-0.175317624857496,-1.47395141646676,-1.70725365174404,-0.424758118742802,-0.444943631100793,-0.77699761895237,-0.198150048126251,-0.34819729275156,0.675625238755722,"G_3"
-1.04148329044994,-0.524943438570719,-1.59268215036886,-0.164014623993204,-0.507625091834654,-0.763031912685609,0.822860966426217,-1.5548820540208,2.03684410914364,1.36569315203202,1.40985275942062,-0.411862594065397,0.656616969661958,-0.188196595775654,-0.292256434051659,1.54875105062588,1.12466710941231,"G_3"
0.0607779929791223,0.24479853917794,-0.847975794315007,0.918390747583497,-1.4837735646297,-1.0945615953514,-0.513987827569537,-1.57157773810743,-2.60790730101717,-0.748474916131239,1.68497652786135,0.423469184781381,1.31240805083128,2.16547146576884,0.20723981013786,1.86654807371323,0.274186392859218,"G_3"
0.117332842194451,0.218223964675341,0.653497778280506,1.02271823987204,1.5013826982802,0.413308853042162,1.63678663175,0.075637010215178,0.431200482869145,-0.195669262469845,1.59695669939657,-1.33680312792764,-2.61495904888696,0.899197490889122,-2.00720286928582,-1.54695260249314,0.0733532348992962,"G_3"
-1.07357287034792,1.03495600381696,-0.279885628002583,-0.0380119159959723,-0.0731047804090078,1.58418503426934,-0.357354175070319,-1.45527324153101,0.402372920706793,-2.21265413908006,0.315726409197094,-0.864416890545767,1.44456725236335,-1.01295887469153,1.75079594858192,-1.2430489000015,-0.0226670649869967,"G_3"
