"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","class"
0.621751253258344,-0.830311181712467,0.0938318406094521,-0.161770473998857,-0.204206998359705,0.455113270095119,-0.116420260885588,-0.103105638810493,-0.551205788603188,-0.0911202518518206,"G_1"
-0.0590345809784989,0.267246003146218,0.164126153345691,0.188927582876954,-0.0182123596360144,0.0435263104418255,-0.0198343603648154,0.133048760765897,-0.142613764968403,-0.0764553014406337,"G_1"
0.149113464467473,-0.342914837868515,-0.160194042754436,-0.445834507976405,0.195907583839685,0.0141100726886149,-0.132800406776064,-0.125520236460184,-0.276273404422039,-0.292674342124755,"G_1"
-0.249980846809471,0.413121930275612,-0.45690500544315,-0.210585221889776,-0.164192360690503,-0.20824375674173,0.110902378647865,0.203925675793162,0.702022722501163,-0.529432869109554,"G_1"
-0.0110236738099602,0.131496787692168,-0.127757042085221,-0.0263134577005949,0.389354288905332,-0.269655605138369,-0.0527821011299163,0.40791092131726,0.475101757082587,0.398682728800664,"G_1"
-0.442326125929106,0.238778776556104,-0.101635260267763,0.0187361931425389,-1.04059765156042,0.118776569992565,-0.053708970908502,0.194400085823664,0.238559145615963,-0.157631081392111,"G_1"
0.0618007757682862,0.0423033262131606,-0.0233965996681196,-0.159834028972582,0.0426619350800867,-0.186250348193055,0.00396484990455724,0.108791729509754,-0.039809438355706,-0.044078635259497,"G_1"
0.171186180657561,0.288779902069022,-0.0732952907808182,-0.00922901184796573,-0.0287616591148555,0.330820082836183,-0.539278717695377,-0.425590931217589,-0.521477248268114,1.1920442794864,"G_1"
0.338041743033464,0.0972154702973241,0.125105226439355,-0.274228329000666,0.201855511821887,0.197074398025552,-0.276505132509877,0.40540994980568,0.221802175138581,-0.0746170140087509,"G_1"
0.103932181880908,0.459368751676807,-0.0551177491320727,0.320570766681044,-0.283720920611792,-0.861375527244638,0.163154343793646,-0.53821167995992,0.545242560106096,0.884404815472619,"G_1"
-0.254794758123193,0.0941894415186219,-0.0764889610870761,0.128200350368903,0.0770223890909697,0.0476150940961392,0.199468038039008,0.0769492187244915,-0.000705893309828245,-0.0741500744797956,"G_1"
0.698907594710933,0.0303485602569129,0.672975455789453,-0.162886165132073,0.127028292221826,-0.153161939350218,0.67866745773867,0.246330062572013,-0.747269460762807,0.0159491235432992,"G_1"
-0.00998333751132248,-0.0183392294192425,-0.135999659385968,-0.0292959739437612,-0.233136092355052,-0.230700627312407,-0.131340050860456,0.0841456602824303,-0.216289288850697,0.187893159304518,"G_1"
0.0303933971920335,-0.373990541911072,0.0474358796973943,-0.131238029943565,-0.0768618837324958,-0.0329439027205844,-0.131797933892575,0.0817102293878721,-0.134398083949246,0.237101555678635,"G_1"
0.345536917343321,-0.0793231452417055,-0.0820773282831358,0.396580493480285,-0.436907251959027,-0.746962888418171,0.361934361556419,0.457389494357718,0.267084677281977,0.809460644974117,"G_1"
-0.0299689203101814,-0.143184868815615,-0.176385540944673,0.108320866563615,-0.131792579342995,-0.01418962983908,0.00696120450715413,-0.0753357397884691,-0.0231882918548934,-0.0130335807052102,"G_1"
0.1515134712835,-0.00442858022820654,-0.159627886046195,-0.018323002882027,0.177037712968392,-0.115199217595599,-0.207924675695779,-0.00260735308418511,-0.107484729053701,-0.000450982797439201,"G_1"
-0.0342720329131968,0.104975839548924,0.00119164696285705,-0.0999032529068868,-0.0846496481816271,-0.233944166157525,-0.235371310273782,0.102814228811276,-0.286394989852267,-0.348740025364632,"G_1"
0.132062871567598,0.183580979751643,0.108625900845428,-0.564737026380484,-0.56587360467106,-0.427508714923231,-0.277690049174573,-0.0151693745009609,-0.567803729138184,-0.112561952053241,"G_1"
-0.714378066233338,-0.0310036877138661,0.0909718952813079,-0.0574354910671187,0.280812339435441,-0.397394051078971,-0.117880836263066,-0.0409774583255034,-0.539527058162754,-0.203566416526915,"G_1"
0.34328185029863,-0.288820289829176,0.110092207892941,0.178464523457714,0.244325768344655,-0.188118237523698,-0.341671276352049,0.27840975595497,-0.207933570989453,-0.166802747380983,"G_1"
-0.087029235404623,0.185772751751002,0.0933847984267637,-0.512094249063947,-0.15949027479074,-0.157976019349155,0.221227882254286,-0.468256999981985,-0.0565440933578977,-0.276117415735918,"G_1"
-0.110770748727208,0.0896875113995361,-0.0389470363085116,-0.228227030036625,-0.202948515693429,-0.0668510288579087,0.0874168338896625,0.0643456180250879,0.00403848136298072,0.20470148538988,"G_1"
-0.512521236582296,0.061182989277143,-0.340302831693436,-0.163221795663972,-0.75285999254878,0.316570513608336,0.209563691411939,0.356370102553038,-0.142114964857949,-0.0775178676512427,"G_1"
0.267907113767453,0.0578209277799706,0.642281800318716,-0.627256864521967,0.526023303155458,0.0671245746190262,0.135593976629154,-0.150304039043514,-0.0366453203430753,-0.849716662304841,"G_1"
-0.0735115558651718,0.0650367552174473,-0.0019402307234598,0.0325614547143105,-0.0425047827394698,-0.0462121940222091,0.0705518580238397,-0.020363617500189,0.0472405841824844,0.124519566360011,"G_1"
-0.48728131866254,-0.0168571360487192,0.0393500543938991,0.0897204999179831,-0.174608482462154,-0.0871902787261582,0.747643558124534,-0.301788190501935,-0.150572779120897,-0.0969397602344366,"G_1"
-0.129527974454194,0.0477245979004925,0.00232012516017524,0.229499126819629,0.170842649749786,0.171465568380191,-0.0199440308192186,0.111740058427443,-0.00454029398467427,0.0826860670883642,"G_1"
-0.16495022306899,-0.0505375864100498,0.112559755985815,0.118212653386638,0.0993531843074124,-0.0966642900255051,0.160471542254884,-0.0869247693530353,-0.0687242363062004,-0.133923880587916,"G_1"
-0.278622840956815,-0.17066067648456,-0.137068232567083,0.288122883385058,-0.278822190273833,-0.0697399717421549,-0.0684775394861242,0.125324636715987,-0.233040207928552,0.176505627726883,"G_1"
-0.0693876262742077,0.00659836682513974,-0.116545721462029,-0.019953478770673,-0.0435006097410739,0.117850063603365,0.0506988283202392,-0.195717717554432,-0.137297604450516,-0.0154137259913417,"G_1"
0.160015838462204,-0.218838356756097,0.228425562852433,-0.289265864163048,0.199359183396348,-0.117474732374892,0.419906985289586,-0.0608176127680857,-0.267056964862372,-0.0333211512563045,"G_1"
-0.0228651978527943,-0.00576613180266042,0.107541306714422,0.601402920824219,0.171937896014438,0.056441555622563,0.437217447409264,-0.0226050273130877,0.24506227332549,0.148070651857481,"G_1"
-0.365901240193227,0.0781132376396299,-0.0463400239325167,-0.126960779857075,0.432448345569827,0.896905139245623,-0.405870933459114,-0.446521715097371,-0.309175617474116,0.43879168353903,"G_1"
-0.0570135007765966,0.0121131061582434,-0.117686569172896,0.507537977600606,0.288092711227045,0.144001855973624,-0.0449803485475655,0.0912118168612667,-0.122334859059419,0.229791215153579,"G_1"
0.00125821620087175,-0.18183403890823,-0.407200762504946,0.0452371983195409,0.0920581912195818,0.0369558400655425,0.0615719547927163,-0.0439083898376122,0.132643254918852,0.0854774999120024,"G_1"
-0.559940638318471,-0.0381222429360172,0.235027764937522,-0.457207209627997,-0.246045576087427,0.445053755807446,0.0590023353851444,-0.0209293634162823,0.136623926348365,-0.0475188889657288,"G_1"
-0.0403033108539527,0.062050045839832,-0.193963703635554,0.0798080573051658,-0.0910430202960933,-0.00991642375746635,0.0258538633133903,0.253891628445779,-0.150283551854511,0.0687707814558132,"G_1"
0.00537522901269107,-0.0723199227983196,0.0738892582173032,0.0426821501183853,0.0541663112600386,0.0237508408100488,-0.273723875979358,0.0988024987803377,-0.0673740817929239,0.0293706724251717,"G_1"
0.111086440775135,0.0192574798158399,-0.139351119365967,0.0733115737003917,0.0419083583793071,0.178842740224064,0.0952969388831906,-0.210919367137712,-0.0882065316544004,0.216176436632092,"G_1"
0.133692606090164,-0.111033498707528,0.0327343437449017,0.207233924263573,0.0199601850484041,0.128347906512778,-0.218404847622399,0.0484791306078802,0.0516052162577944,0.0286473409392402,"G_1"
-0.0323968419932495,0.194996628256266,-0.00238936158454488,-0.0961908870005962,0.0267859900011552,-0.333644713272914,0.0860515851951316,-0.0950938246922246,0.213729690468729,0.0670906319119078,"G_1"
-0.0979189574362195,0.0968921497067096,0.240310390998228,0.0870982654274916,-0.0528866090544756,-0.091923686961077,-0.126035724705455,-0.0174161607360968,0.0191009052517983,0.106319204580899,"G_1"
-0.15924361509525,-0.18347341333455,0.0771545837663853,-0.0343784331691844,0.109943594221962,-0.291883741499462,-0.149894745270093,-0.109837496132371,0.133863166572181,-0.0400934550645532,"G_1"
0.232338815817817,-0.0768367325106171,0.220319789030917,0.0611424953552175,-0.136950870275633,-0.191764475879484,-0.0975437385645984,-0.174277051616982,0.0136494462056098,0.437835380406775,"G_1"
0.276677424262098,0.755290617739361,-0.143824647787337,0.316603073361356,0.65746051052185,-0.171138690798448,0.520303599585095,0.0863569604808081,-0.431506801005255,-0.195253679104132,"G_1"
0.0950267891642031,0.781272813136567,0.26160712649954,-0.238040663145448,-0.0571930019570763,-0.09282289197181,0.346464099893509,-0.124387958383839,-0.13849855777867,0.441078425137655,"G_1"
-0.0653338520332786,-0.0773838688452126,-0.482527790185348,0.156683169642851,-0.445873865597895,-0.437217964497968,-0.14318110579088,-0.223668383344869,0.0693432075118686,0.337482498771124,"G_1"
0.00288737244059866,0.122160569289068,0.0983599698028864,-0.0660042966297512,0.120360707240202,-0.175792720886322,0.031847627077906,0.00776637731942763,0.0568234300079592,-0.0683702249787416,"G_1"
0.294021261875591,-0.660784043269991,-0.200248250957839,-0.502237046741303,0.817229422783693,-0.339154289238436,0.274439746412523,-0.430162065445233,-0.411328509128326,-0.0713304156351957,"G_1"
-1.67485147795937,-0.0177857920683833,0.0542585697494421,1.01536774106535,0.390334988390685,0.672613745104412,-1.43918795054189,-0.21527145618349,-0.547672489951473,-0.937684584975721,"G_2"
-1.68561996144089,1.12618850461386,0.550575969367203,0.346278740750854,0.0221881780568697,-1.15595102298654,-1.0896326880509,0.986685414495321,-0.31003722603964,-1.07318371150555,"G_2"
-0.758331810286068,-0.249943980537761,-1.59799714491631,0.412930741529646,-0.139478882758807,-0.129464040318303,0.819984371208175,-0.625232148739847,-0.418800409377952,-0.404489617458194,"G_2"
-0.551433398459899,1.77531411726839,0.0790303428721365,0.599111215646022,0.337354657392959,-1.29758935851903,0.6841621867432,-0.580324195747147,0.538698342175448,0.414962934663342,"G_2"
0.550080620098238,-0.644727324755552,-0.261011330722556,0.596827622401719,-1.03169944093338,1.01494058892807,-1.760580379719,-0.178243886982808,1.55557801239053,1.87370909937101,"G_2"
1.34704025430549,-0.215660461523053,0.780734768408715,0.869446681555971,0.820686804682391,0.0718044881117388,-0.934596238861362,0.71729676140304,0.93079109310366,0.105897118746906,"G_2"
0.548051986033578,-0.338394953411014,0.213625747106034,-0.864919744566323,0.146409166503141,1.32700487214988,-0.705613469085091,-0.832578477261282,-0.48649074755299,1.05744801858785,"G_2"
-0.332382198584523,1.38307055114414,0.0552982510829031,-0.653353844097917,0.365683376009004,-0.278638722480632,-0.733801884901886,-0.116254300684456,1.13144248869379,0.589000034267131,"G_2"
0.844496479232936,-0.449682090153127,-1.38532976920513,-0.124402671796585,-2.09056738402853,-0.596697920272518,-1.37294249889044,-0.263581967596432,-0.0696159880410128,-0.519078622738259,"G_2"
0.733268807244475,0.807481430375618,0.129842671557947,2.16238144777916,0.312356806644148,0.650739910329872,-0.108288110403261,0.886766800256399,-1.17008467567836,0.108216637748548,"G_2"
-0.762622421714096,-0.567575712235725,-0.978798938655597,0.46283026773786,1.03178677003858,-1.23452194355931,0.710404617365457,-0.282286477574747,-0.338452556229752,-0.221125969176403,"G_2"
0.694094717722122,1.05263540211881,1.04631580031515,-0.0408665507743733,-0.59317234352823,-0.172061497159554,0.192815396100315,1.88596210091592,-1.76991396734002,0.165235462589922,"G_2"
-0.764771209788837,1.69305822298785,1.2356572214836,0.253895108611919,0.962796314615153,0.254479074235458,-0.0550455329247256,-0.212269517944134,-0.899114672495342,-0.939231311464762,"G_2"
1.25362060284446,0.12001345375845,-0.972294899848651,-0.281520227918672,0.672745706161455,-0.22760361583556,-0.0248884014208514,0.628185022917318,-0.921685546683289,-0.101455576928651,"G_2"
1.33927951592709,0.372184143159029,-0.546115755700173,-0.419043862658249,-0.157203710503748,1.15507432025165,0.766742250806891,-0.645379910662399,1.02767339675002,-0.171019332693578,"G_2"
1.42888605727216,0.38900799433234,1.4708311025883,0.773630994497444,0.237461050583541,-1.19543431016605,-0.408281609854095,0.364398971806976,0.488516535097094,0.126647752239429,"G_2"
-0.0199576914903871,1.17275333693215,-0.257814256982373,0.672325725306145,0.754038424935581,-0.96866299461117,1.89055418846926,-0.0678521073777104,-0.260110022706126,-1.18475616542794,"G_2"
0.185530255724148,-0.622081299481612,0.262230161082024,0.927941239806376,-0.609786116381562,-0.496920334310712,-0.339959338839317,-1.307222927731,0.910481661200304,2.15401150663682,"G_2"
0.923633219179271,0.376558624376359,-0.57805215245027,-0.382814805112512,0.0122733604584558,-0.106960885488224,-0.140811759152787,1.30544150241199,-0.198829943042624,0.5679554132766,"G_2"
0.13073556589706,-0.954537818395059,-0.46452441104689,0.791382947819168,-1.63598733586558,0.15776843660055,0.855051668964338,0.82783402765276,-0.163434622996615,-0.547281080841576,"G_2"
1.27492583651713,-0.844553919876347,-0.766615459251086,0.400276600582899,-0.0720228840896047,-1.21907641519437,0.116829881981099,1.79623654379861,0.771142127487138,0.683273092374648,"G_2"
0.794432053905266,0.127528250529238,-0.243990263471161,-1.07090001536858,-1.09636427917133,-0.0900940048819603,1.14230352677294,-1.6185432277399,0.824227652517629,-0.530307373437957,"G_2"
-0.0270666581046428,-1.31040361573075,1.09760185846193,-0.576364330324065,-0.45885856192578,-1.09738493676943,-1.07627956303702,0.33906330384149,1.10043943102172,-0.919526100842333,"G_2"
0.413912260290778,-0.114434642431038,-1.8184387082047,2.09055526554839,0.693369610059256,-0.261069308492522,-0.0561350076633748,0.220107202882029,1.40178215488484,-0.653491785185714,"G_2"
-0.734391094790684,-0.668876447276886,-2.13911909161352,0.762077812362971,0.189379804612166,0.674790051713212,0.679486798738569,0.463209902753837,0.0710650976450478,-1.80804451467638,"G_2"
0.649427513658249,0.359798124128746,-1.17296256314526,-1.19515815497721,-0.0561251320565543,-0.612952275935628,-0.836801080253242,-1.99784336421158,-0.493567415318546,-0.159368958380066,"G_2"
0.0573034672621332,-0.269884180732342,-0.715313467718753,-0.0945680150923837,-0.482095376833905,-0.474039989599933,1.81201784763109,0.439180423475973,0.685149406176667,0.648274144489464,"G_2"
0.722787923550301,-1.67184900307056,0.380040419445822,-0.882087267689609,-0.947413749429292,1.6428211864013,-0.224557677274212,0.131531316781756,-0.914300943683269,0.0353172927558731,"G_2"
1.32016369724446,1.1356930041874,0.294627733097157,0.728853231667226,-1.08426884112576,0.932735324374449,0.901472774278819,-0.581242414824818,0.441025665675233,-0.320050779930573,"G_2"
0.211872875836582,-1.51461346188183,-0.198967460638124,0.0228112976272514,0.938687022316684,-0.149572071571076,0.245126722373106,0.46567548107952,0.524241161726352,0.00776729963958488,"G_2"
0.131630867295595,0.003191006867729,0.451176164652695,0.130807481388295,0.939236481835039,0.514475707306989,0.073510235337759,-1.24337339435933,1.04194092275232,-0.0358991155137288,"G_2"
1.31298122913149,0.54684160202442,0.805273659659325,1.87341139599654,-0.896669388617588,-0.0922612510639192,-0.0574617876357216,-0.910228921525507,-0.329650176167187,0.520372070133831,"G_2"
1.19708488790315,0.17833641865134,-1.34270527507597,0.752966462811512,0.632344148387264,-0.631846143366228,-0.74470204471793,0.374101830858996,0.462917286707956,0.325087184526785,"G_2"
-0.654072475293896,-0.2545667500756,1.10653791389402,1.03912953437823,-0.749329388983631,-0.905203742215032,-0.603691834275229,-0.368315897470285,0.0800665276433213,0.30184809931198,"G_2"
-1.63063801634539,1.44019413115041,-0.13132207460061,1.18527965226719,0.815789687459544,-0.453727903670983,0.684946404492278,0.789529059740446,-1.03468001771789,-1.16902976274743,"G_2"
-0.461156683220584,1.24136664962247,0.0649599072875937,-0.372584463527245,-0.32600918367177,-0.726754670694075,0.642486091162671,0.127169365145386,-0.839514728963259,1.8639223454686,"G_2"
-0.252669580195935,0.0335816094325627,0.765391358632172,0.162256223551,1.75972300074558,-0.417810110601086,-0.283081591851368,-0.662971820018784,2.59234216974419,0.319879574892446,"G_2"
0.227880360037411,-1.18820848687032,-0.158780194955923,-1.7433943921631,0.658960264506391,-0.175671891643615,1.21641855734244,-1.14363272533465,1.1427381857713,-0.0116100897553162,"G_2"
0.301750358906087,1.21981174717253,-0.602689145628538,-0.15224259511661,1.40678733020677,-0.374777170241906,0.175871724309504,0.686953052584996,-0.28050563323585,0.774819412704472,"G_2"
1.45405991367044,0.0719277892580398,-2.05693024675565,-1.16159968301423,0.0190236176159433,-0.288189353437455,0.285819918532137,1.46839624765061,0.798832800187695,0.0597546656862682,"G_2"
-0.825703194866407,-1.42905588809059,0.127371746597908,-0.677809473499793,0.181323855261722,-0.0843796653378795,-0.345815495021603,0.0429452319827474,0.959687491621879,-0.352618903231906,"G_2"
-0.0206258385520094,0.774827203259099,-0.650039890920363,0.180778561396143,0.247880309861749,-0.169312693380277,-0.824107193405252,-1.34895213443714,0.413682716405496,-0.422490908893684,"G_2"
0.155516374720056,0.197228220491573,1.39394341071537,1.32484190290092,0.665387271193196,-1.81744674973879,0.541542895236034,0.718869580544649,-0.0543144129449593,-0.596485721082424,"G_2"
-1.4155708280762,-1.27375968932044,-1.5599434389024,0.944551373722169,0.0599631089406672,0.202604989394538,-0.959468852876123,-0.763685066790642,-2.13974532620741,0.435180456279639,"G_2"
1.35678305011534,0.901042160741165,-0.352789038711759,-1.60871347518893,0.84301028115213,0.488711214067568,-2.00728820532688,-0.537274560346685,-0.410316128046858,0.382216594255658,"G_2"
1.97160124173482,0.0465264187322243,-1.76084208079896,0.11625301008387,0.172471353393422,-0.713623734774481,0.085072988609693,0.323974849365355,-0.310970359174839,-0.734399987670484,"G_2"
-0.782273118676638,0.683646143788243,-0.358614639606605,-0.124572358639421,-0.177684305225993,0.506708258632056,-1.63028476799702,-0.644052254592168,-1.99980775281128,-1.98401270255014,"G_2"
0.519599610252157,-0.728034702338138,-1.50214503245391,0.856006873001702,0.00997019753298024,-1.39291449149584,0.771827077213519,1.36222184270947,0.851396007211079,-0.492831770686303,"G_2"
-0.333621167282991,1.28717037080798,-2.28390831979249,-0.127999502726042,-1.01509508126388,-0.314770472353934,1.15326365247067,1.08446511894574,0.49081532543442,0.576679638606161,"G_2"
-0.980495339483529,-1.1664263443063,-0.0171885514061444,-1.07471640101804,-1.21589406922733,-0.415310102765761,0.609705018755575,0.443475890536141,0.627102479681064,-0.855674413698399,"G_2"
-1.57533903085281,0.525536986070954,2.55027329578879,0.747265318283244,-0.251968269932179,-0.807320227891427,-2.20239925722963,-0.345885846231981,0.919854786696218,-0.952409358777061,"G_3"
